month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2026-07,AI Agent应用工程师,LLM,大模型,稳定核心技能,2025-01,2026-07,19,0,1,1.0,20,0.540541,2,6,2,5,4,6,1.0,-0.5,0.295282,14,13,14,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,LangChain,大模型,稳定核心技能,2025-01,2026-07,19,0,1,1.0,21,0.567568,2,6,2,5,4,6,1.0,-0.5,0.295282,10,6,8,-2,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,LangGraph,大模型,稳定核心技能,2025-02,2026-07,18,0,1,1.0,19,0.513514,2,6,2,5,4,6,1.0,-0.5,0.295282,7,4,4,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,Linux,系统与运维,观察中,2024-12,2024-12,20,19,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,35,30,26,4,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,MCP,大模型,活跃技能,2025-04,2026-07,16,0,1,1.0,17,0.459459,2,6,2,5,4,6,1.0,-0.5,0.295282,9,8,7,1,最近3个月活跃2个月，最近3个月出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,Multi-Agent,大模型,活跃技能,2025-02,2026-07,18,0,1,1.0,18,0.486486,2,6,2,5,4,6,1.0,-0.5,0.295282,6,3,4,-1,最近3个月活跃2个月，最近3个月出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,Multimodal AI,大模型,观察中,2025-06,2025-06,14,13,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,9,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,Python,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,1.0,23,0.621622,2,6,2,5,4,6,1.0,-0.5,0.295282,69,62,62,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,RAG,大模型,稳定核心技能,2025-01,2026-07,19,0,1,1.0,20,0.540541,2,6,2,5,4,5,1.0,-0.5,0.295282,12,7,7,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,Tool Use,大模型,观察中,2025-02,2025-02,18,17,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,8,1,2,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,TypeScript,编程语言,观察中,2024-12,2025-01,20,18,0,0.0,2,0.054054,0,0,0,0,0,0,0.0,0.0,0.0,6,4,3,1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,VLM,大模型,观察中,2025-08,2025-08,12,11,0,0.0,1,0.027027,0,0,0,0,0,1,0.0,0.0,0.0,7,4,3,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,prompt工程,大模型,稳定核心技能,2024-12,2026-07,20,0,1,1.0,23,0.621622,2,6,2,5,4,6,1.0,-0.5,0.295282,9,6,7,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,上下文工程,大模型,观察中,2025-03,2025-03,17,16,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,8,3,2,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,分布式系统,软件工程,稳定核心技能,2024-12,2026-07,20,0,1,1.0,19,0.513514,2,5,2,5,3,5,1.0,-0.333333,0.295282,19,13,14,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,向量数据库,数据工程,观察中,2025-02,2025-02,18,17,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,11,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,多模态,大模型,观察中,2026-03,2026-03,5,4,0,0.0,1,0.027027,0,1,0,1,1,0,0.0,-1.0,0.133333,10,6,8,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,多租户架构,系统与运维,观察中,2024-12,2024-12,20,19,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,大模型应用,大模型,观察中,2025-02,2025-02,18,17,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,9,4,5,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,知识图谱,知识图谱,观察中,2025-02,2025-02,18,17,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,9,5,4,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,硬件开发,硬件与芯片,观察中,2025-01,2025-01,19,18,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,17,11,10,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,编程语言,编程语言,观察中,2024-12,2024-12,20,19,0,0.0,1,0.027027,0,0,0,0,0,0,0.0,0.0,0.0,12,6,6,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent应用工程师,软件开发,软件开发,稳定核心技能,2024-12,2026-07,20,0,1,1.0,20,0.540541,2,6,2,5,4,5,1.0,-0.5,0.295282,17,13,13,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,AI安全,安全,观察中,2025-06,2025-06,14,13,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,8,5,5,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Agent,大模型,稳定核心技能,2025-01,2026-07,19,0,1,0.5,27,0.421875,5,10,3,6,5,7,-0.25,0.0,0.139582,11,8,7,1,已持续19个月，近6个月活跃6个月，累计频率0.42,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,AutoGen,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,29,0.453125,5,10,3,6,5,8,-0.25,0.0,0.139582,7,4,4,0,已持续18个月，近6个月活跃6个月，累计频率0.45,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,C/C++,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,0.5,32,0.5,4,8,3,6,4,9,0.500002,0.0,0.152145,61,55,56,-1,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Context Engineering,大模型,观察中,2025-05,2025-05,15,14,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,9,5,5,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,DPO,大模型,观察中,2025-03,2025-03,17,16,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,7,5,5,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Function Calling,大模型,观察中,2025-03,2025-03,17,16,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,9,5,5,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,GRPO,大模型,稳定核心技能,2025-04,2026-07,16,0,1,0.5,23,0.359375,4,10,3,6,6,9,0.500002,-0.333333,0.096225,7,6,7,-1,已持续16个月，近6个月活跃6个月，累计频率0.36,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Java,编程语言,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,45,35,37,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,LLM,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,37,0.578125,6,14,3,6,8,10,-0.25,-0.25,0.088932,14,13,14,-1,已持续18个月，近6个月活跃6个月，累计频率0.58,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,LangGraph,大模型,观察中,2025-03,2025-03,17,16,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,7,4,4,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,LoRA微调,大模型,观察中,2025-02,2025-02,18,17,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,8,5,6,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Machine Learning,AI,稳定核心技能,2024-12,2026-07,20,0,1,0.5,35,0.546875,6,11,3,6,5,9,-0.25,0.2,0.164336,28,24,26,-2,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Multi-Agent,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,26,0.40625,4,10,3,6,6,9,-0.25,-0.333333,0.139582,6,3,4,-1,已持续18个月，近6个月活跃6个月，累计频率0.41,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,NLP,大模型,稳定核心技能,2024-12,2026-07,20,0,1,0.5,35,0.546875,5,11,3,6,6,11,-0.25,-0.166667,0.078568,24,19,19,0,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,PPO,大模型,观察中,2024-12,2024-12,20,19,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,7,5,5,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,PyTorch,AI,稳定核心技能,2024-12,2026-07,20,0,1,0.5,32,0.5,4,10,3,6,6,9,-0.25,-0.333333,0.139582,27,21,24,-3,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Python,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,0.5,31,0.484375,4,9,3,6,5,8,0.500002,-0.2,0.13394,69,62,62,0,已持续20个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,RAG,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,28,0.4375,3,9,3,6,6,8,0.500002,-0.5,0.13394,12,7,7,0,已持续18个月，近6个月活跃6个月，累计频率0.44,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,RLHF,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,31,0.484375,4,9,3,6,5,10,-0.25,-0.2,0.13394,7,4,5,-1,已持续18个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,React,编程语言,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,6,4,4,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,SFT,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,31,0.484375,4,10,3,6,6,9,-0.25,-0.333333,0.139582,8,4,5,-1,已持续18个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,TensorFlow,AI,稳定核心技能,2024-12,2026-07,20,0,1,0.5,34,0.53125,5,11,3,6,6,10,-0.25,-0.166667,0.078568,22,16,17,-1,已持续20个月，近6个月活跃6个月，累计频率0.53,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,Tool Use,大模型,观察中,2025-02,2025-02,18,17,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,8,1,2,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,VLM,大模型,观察中,2025-09,2026-05,11,2,0,0.0,2,0.03125,1,1,1,1,0,1,0.0,1.0,0.093169,7,4,3,1,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,harness工程,软件工程,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,上下文工程,大模型,观察中,2025-04,2025-04,16,15,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,8,3,2,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,交互技术,交互体验,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,大模型安全,大模型,观察中,2025-06,2025-07,14,12,0,0.0,2,0.03125,0,0,0,0,0,0,0.0,0.0,0.0,7,4,4,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,推理优化,大模型,观察中,2025-08,2025-08,12,11,0,0.0,1,0.015625,0,0,0,0,0,1,0.0,0.0,0.0,8,3,4,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,推荐算法,AI,观察中,2024-12,2024-12,20,19,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,6,4,4,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,机器学习,AI,稳定核心技能,2024-12,2026-07,20,0,1,0.5,33,0.515625,5,11,3,6,6,8,-0.25,-0.166667,0.078568,29,19,24,-5,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,模型微调,大模型,观察中,2025-01,2026-03,19,4,0,0.0,2,0.03125,0,1,0,1,1,0,0.0,-1.0,0.093169,5,2,3,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,模型推理,大模型,观察中,2025-07,2025-07,13,12,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,6,3,3,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,模型训练,大模型,稳定核心技能,2025-06,2026-07,14,0,1,0.5,18,0.28125,4,8,3,6,4,7,0.500002,0.0,0.101113,13,8,9,-1,已持续14个月，近6个月活跃6个月，累计频率0.28,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,模型评测,大模型,观察中,2025-01,2026-04,19,3,0,0.0,3,0.046875,0,1,0,1,1,0,0.0,-1.0,0.093169,8,4,4,0,当前证据不足，最近3个月出现0次，累计出现3次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,模型调优,大模型,观察中,2025-01,2025-08,19,11,0,0.0,2,0.03125,0,0,0,0,0,1,0.0,0.0,0.0,7,4,5,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,深度学习,AI,稳定核心技能,2024-12,2026-07,20,0,1,0.5,30,0.46875,5,11,3,6,6,7,-0.25,-0.166667,0.078568,25,17,19,-2,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,知识图谱,知识图谱,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,9,5,4,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,系统开发,系统与运维,观察中,2025-01,2025-01,19,18,0,0.0,1,0.015625,0,0,0,0,0,0,0.0,0.0,0.0,15,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI Agent算法工程师,计算机视觉,计算机视觉与图形,稳定核心技能,2024-12,2026-07,20,0,1,0.5,35,0.546875,5,11,3,6,6,10,-0.25,-0.166667,0.078568,20,16,16,0,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,AI基础设施,AI,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,32,0.507937,6,11,3,6,5,8,1.666668,0.2,0.14286,8,5,5,0,已持续19个月，近6个月活跃6个月，累计频率0.51,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,C/C++,编程语言,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,32,0.507937,6,10,3,6,4,9,1.666668,0.5,0.143936,61,55,56,-1,已持续19个月，近6个月活跃6个月，累计频率0.51,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,CUDA,硬件与芯片,稳定核心技能,2024-12,2026-06,19,0,1,0.333333,30,0.47619,5,9,3,6,4,9,-0.333334,0.25,0.075564,9,6,7,-1,已持续19个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,DeepSpeed,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,33,0.52381,7,11,3,6,4,10,0.333334,0.75,0.10319,9,6,6,0,已持续19个月，近6个月活跃6个月，累计频率0.52,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,GPU内存优化,硬件与芯片,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,32,0.507937,5,9,3,6,4,10,1.666668,0.25,0.17258,6,5,6,-1,已持续19个月，近6个月活跃6个月，累计频率0.51,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Go,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.333333,30,0.47619,6,11,3,6,5,8,-0.333334,0.2,0.10319,38,31,32,-1,已持续19个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Kubernetes,系统与运维,观察中,2026-03,2026-03,4,3,0,0.0,1,0.015873,0,1,0,1,1,0,0.0,-1.0,0.108253,13,6,8,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Linux,系统与运维,稳定核心技能,2024-12,2026-06,19,0,1,0.333333,31,0.492063,4,7,3,6,3,11,0.333332,0.333333,0.086958,35,30,26,4,已持续19个月，近6个月活跃6个月，累计频率0.49,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Megatron,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,31,0.492063,6,9,3,6,3,8,0.333334,1.0,0.13394,9,7,9,-2,已持续19个月，近6个月活跃6个月，累计频率0.49,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,PyTorch,AI,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,34,0.539683,7,11,3,6,4,11,0.333334,0.75,0.10319,27,21,24,-3,已持续19个月，近6个月活跃6个月，累计频率0.54,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Python,编程语言,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,34,0.539683,7,12,3,6,5,11,0.333334,0.4,0.075564,69,62,62,0,已持续19个月，近6个月活跃6个月，累计频率0.54,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,SGLang,大模型,稳定核心技能,2025-03,2026-06,16,0,2,0.666667,27,0.428571,6,11,3,6,5,9,0.333334,0.2,0.097024,8,4,3,1,已持续16个月，近6个月活跃6个月，累计频率0.43,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Shell脚本,编程语言,观察中,2026-03,2026-03,4,3,0,0.0,1,0.015873,0,1,0,1,1,0,0.0,-1.0,0.108253,15,9,9,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,TensorFlow,AI,稳定核心技能,2024-12,2026-06,19,0,1,0.333333,32,0.507937,5,9,3,6,4,10,-0.333334,0.25,0.075564,22,16,17,-1,已持续19个月，近6个月活跃6个月，累计频率0.51,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,TensorRT,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,32,0.507937,8,13,3,6,5,8,-0.111111,0.6,0.091498,6,4,5,-1,已持续19个月，近6个月活跃6个月，累计频率0.51,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,Triton,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,31,0.492063,6,11,3,6,5,10,0.333334,0.2,0.097024,7,4,4,0,已持续19个月，近6个月活跃6个月，累计频率0.49,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,分布式系统,软件工程,稳定核心技能,2024-12,2026-06,19,0,1,0.333333,30,0.47619,6,10,3,6,4,10,-0.333334,0.5,0.097024,19,13,14,-1,已持续19个月，近6个月活跃6个月，累计频率0.48,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,分布式训练,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,36,0.571429,6,11,3,6,5,11,0.333334,0.2,0.097024,7,5,6,-1,已持续19个月，近6个月活跃6个月，累计频率0.57,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,推理优化,大模型,观察中,2024-12,2024-12,19,18,0,0.0,1,0.015873,0,0,0,0,0,0,0.0,0.0,0.0,8,3,4,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,模型压缩,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,35,0.555556,7,13,3,6,6,9,0.333334,0.166667,0.091498,7,5,7,-2,已持续19个月，近6个月活跃6个月，累计频率0.56,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,模型工程,大模型,观察中,2024-12,2024-12,19,18,0,0.0,1,0.015873,0,0,0,0,0,0,0.0,0.0,0.0,7,2,4,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,模型并行,大模型,观察中,2024-12,2024-12,19,18,0,0.0,1,0.015873,0,0,0,0,0,0,0.0,0.0,0.0,4,2,2,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,模型训练,大模型,稳定核心技能,2024-12,2026-06,19,0,2,0.666667,33,0.52381,6,10,3,6,4,10,0.333334,0.5,0.146065,13,8,9,-1,已持续19个月，近6个月活跃6个月，累计频率0.52,2026-08-08T05:27:27+00:00
2026-06,AI Infra工程师,混沌工程,软件工程,观察中,2026-05,2026-05,2,1,0,0.0,1,0.015873,1,1,1,1,0,0,-1.0,1.0,0.125,1,1,0,1,当前证据不足，最近3个月出现1次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AIGC算法工程师,AIGC,AI,稳定核心技能,2024-12,2026-07,20,0,1,1.0,22,0.594595,3,6,3,6,3,9,0.0,0.0,0.25,11,6,8,-2,已持续20个月，近6个月活跃6个月，累计频率0.59,2026-08-08T05:27:27+00:00
